12|MEHARI_TelecommunicationOperation|||||||
12A|Security of operational procedures |||||||
12A01|Consideration of security in relation with operational personnel (permanent and temporary staff)|||||||
12A01-01|"Is there a security policy, specifically aimed at operations personnel, related to telecommunications?
This policy should cover the requirements for the protection of information as well as the protection of physical assets and processes and mention the forbidden behaviors"|4|||E1|11.2.1|9.2.1|
12A01-02|Is telecommunication operations personnel required to sign contract clauses of adherence to that security policy (no matter their status: permanent or temporary staff, students, etc.)?|4|||E2|||
12A01-03|Do these clauses make clear that the personnel has an obligation not to tolerate any action contrary to security from other people?|4|3||E3|||
12A01-04|"Does the signature of these clauses represent a formal commitment?
In order to achieve a formal commitment, the personnel should explicitly state that his/her signature implies having understood and accepted the security policy"|4|3||E2|||
12A01-05|"Are these same clauses obligatory for contractors working on systems operations?
Practically, the contractors should ensure that their personnel sign individually and explicitly under the same conditions than internal staff. "|4|2||E2|||
12A01-06|Is there a mandatory and well adapted training course aimed at systems operation personnel?|2|||E2|||
12A01-07|Are the security policy compliance agreements, signed by personnel, securely kept (at least in a locked cupboard )?  |2|3||R1|||
12A01-08|Are the security policy compliance agreements, signed by external contractors, securely kept (at least in a locked cupboard )?  |2|3||R1|||
12A01-09|Is there a regular audit, at least once a year, of the effective application of the signature procedure by  operational personnel (directly employed by the company or indirectly through a service company)?  |2|3||C1|||
12A02|"Control of the implementation of new equipment or upgrade of existing systems
Equipment for classical telephony: PABX, ..
With VoIP: call server, gateway converter to classical telephony, routers, switches
Equipment dedicated to users: telephone terminal, fax machines (often combined with printing, scanning and photocopy capabilities, ..), tele and videoconferencing, ..
These systems may provide configuration, management, directory, billing and storage (answering machine, voice mail) services, …"|||||||
12A02-01|"Are the decisions to change or update equipment and systems significantly subject to a control procedure (registration, planning, formal approval, communication to all concerned individuals, etc.)?
The possible separation (physical or logical, using VLAN) of data and voice flows shall be analyzed when moving to VoIP and revised based on the observed load changes, the same applies to interconnection capabilities between the two networks "|4|||E1|12.1.2; 12.1.3|10.1.2; 10.3.1|
12A02-02|Are the change decisions based on an analysis of the capacity of the new equipment and systems to ensure the required load and take into account the evolution of foreseeable requests?|2|||E2|12.1.3|10.3.1|
12A02-03|"Do the installations take into account physical protection?
Protected access, no direct external view on equipment, no multiple physical threats, continuity of power supply, weather conditions, protection against thunderbolts, protection against dust, etc."|2|||E2|11.2.1|9.2.1|
12A02-04|Is any new or modified functionality linked to a new system or new version of a system, systematically documented before moving into production?|4|2||E2|||
12A02-05|Is such new functionality (or change in functionality), linked to a new system or new version of a system, formally and systematically reviewed in conjunction with the IT security function?|2|||E2|14.2.9|10.3.2|
12A02-06|Does this review include an analysis of the risks that may  result from the changes? |2|2||E2|14.2.9|10.3.2|
12A02-07|"Have telecommunication  operations staff received formal appropriate training in risk analysis?
This should include service continuity as well as confidentiality and integrity of the data and the transmissions"|1|||E3|||
12A02-08|May the operation staff obtain an appropriate support specially competent on risk analysis? |4|||E3|||
12A02-09|Are the security measures, determined to counter the new identified risks, formally reviewed before implementation?|4|2||E3|14.2.9|10.3.2|
12A02-10|Are security parameters and configuration rules (deletion of generic accounts, changing of any default passwords, blocking of unauthorized communications ports, setting of access rights and authentication parameters, etc.) listed in detail and regularly updated?|4|||E3|14.2.9|10.3.2; 11.4.4|
12A02-11|Are the security parameters and configuration rules controlled prior to any start of production of a new version? |4|||E3|14.2.9|10.3.2; 11.4.4|
12A02-12|Has the eventual impact of the systems' changes regarding the continuity plans been considered?|2|||E2|14.2.9|10.3.2|
12A02-13|Are any exemptions from the prerequisite risk analysis and control of security parameters subject to strict procedures, including a signature from senior management?|4|||R1|||
12A02-14|Can the start of production of new systems and applications be only carried out by  operations personnel?|2|2||E3|12.5.1|6.1.4; 12.4.1|
12A02-15|Is the start of  production of new versions of systems or applications possible by the use of a defined validation and authorization process? |2|2||E3|12.5.1|6.1.4; 12.4.1|
12A02-16|Are the start of production control procedures regularly audited?|2|3||C1|||
12A03|Control of maintenance operations |||||||
12A03-01|Is a trace of all maintenance operations kept?|1|||E2|11.2.4|9.2.4|
12A03-02|Are all maintenance operations required to terminate with a systematic control of physical or recorded configurations and security parameters (as defined at time of start of production)? |4|2||E2|||
12A03-03|Are all maintenance operations required to terminate with a systematic control of the recording parameters for security events and the life span of records?|4|3||E3|||
12A03-04|Are all maintenance operations required to terminate with a systematic control of system administration parameters (required profile, authentication type, removal of standard logins etc.)?|4|3||E3|||
12A03-05|Is a formal dispensation, signed by a responsible manager, required if the above mentioned procedures are not observed? |4|||E3|||
12A03-06|Is the effective implementation of these controls regularly audited?|2|3||C1|||
12A04|Control of Remote Maintenance |||||||
12A04-01|In the case of remote maintenance, is the remote maintenance desk's access subject to a secure authentication procedure?|2||2|E2||11.4.4|
12A04-02|In the case of remote maintenance, are maintenance staff subject to a secure authentication procedure?|4||2|E2||11.4.4|
