10|MEHARI_SecurityOfProjectsAndDevelopment|||||||
10A|Security of application projects and developments|||||||
10A01|Consideration of security in application development|||||||
10A01-01|"Is there a systematic analysis, from the start of project specification, of the dysfunctions which could be induced by the application or applications following the project or during one of the components of the project?
Notes : A project may consist simply of the installation of a software package or of a full  internal development. 
Possible dysfunctions must be analyzed on two levels: at the level of company activity and its operational processes (do new or deleted functions represent an additional risk?) and at the IT architecture level (do new or changed infrastructure, operating system, middleware, applications, data represent additional risk?)."|4|||E1|6.1.5; 14.1.1; 14.2.5|12.1.1|
10A01-02|Is an analysis carried out with user managers of the level of impact and probability of possible dysfunction taking into consideration the security measures already in place and the additional or specific measures envisaged in the specifications of the project?|4|||E2|6.1.5; 14.1.1; 14.2.5|12.1.1|
10A01-03|Are there  project reviews during which these risks are presented, decisions are taken about their acceptability or not and about any additional security measures needed?|4|2||E1|6.1.5; 14.1.1; 14.2.5|12.1.1|
10A01-04|Has the possibility of information leaks through hidden canals been considered within risk studies and have adapted controls been implemented?|4|2||E3|6.1.5|12.5.4|
10A01-05|"Is the implementation of security measures, specific to the project, formally tracked during the project lifecycle?
The tracking may consist of an obligatory review point at each project phase, followed up by documentation detailing the choice of solutions and the status of their implementation."|4|||C1|"6.1.5; 14.2.6
"||
10A01-06|Is there a support group, specialized in project risk analysis, assisting the management of the project with the risk analysis process?|4|||E2|6.1.5; 14.2.6||
10A01-07|Is the Information Security Office implicated, directly or indirectly, in security related decisions in the projects?  10A08 has been deleted|4|||E2| 14.2.6||
10A02|Change management|||||||
10A02-01|Are all change requests for an application subject to a formal review procedure (requestor, rationale, decision process)?|2|||E2|6.1.5; 14.2.2; 14.2.5|12.5.1|
10A02-02|Are all automatic software changes or updates made impossible? |2|||R2|14.2.2|12.5.1|
10A02-03|Are the versions of all software kept up?|2|||E2|14.2.2|12.5.1|
10A02-04|Are the versions of all associated documentation kept up?|2|||E2|||
10A02-05|When changes are made to the operating systems, is there a review and test of their impact on the applications?|4|||E2|6.1.5; 14.2.3; 14.2.8|12.5.2|
10A02-06|"Does the change management procedure impose non regression tests to be run?
Non regression tests check that the modifications do not change the characteristics nor the performances of the other functions of the application."|4|||E2|14.2.3; 14.2.6|12.5.2|
10A02-07|Is the impact on the continuity plans of the changes introduced into the applications taken into account? |2|||E2|14.2.3; 17.1.2; 17.1.3|12.5.2; 14.1.5|
10A03|Externalization of software development|||||||
10A03-01|When the software development is subcontracted, have the issues regarding license agreement and intellectual property of the code developed been handled?|2|||E2|14.2.5; 14.2.7|12.5.5|
10A03-02|Were requirements regarding the quality and the security level of the code formally integrated in the contracts? |2|2||E2|14.2.5; 14.2.7|12.5.5|
